nBC,Ins,RH,s,t,avPriceFP0,avPriceFP100,avPriceFP500,avPriceCoastFront,nB,nS,nNC,nOS,nOB,nBL,nT,dBS
0.7,0,1,0,77,152810.24641834,169710.22457627,127743.16346154,311291.05434783,4598,969,267,88,4253,10,256,3629
0.7,0,1,0,78,152038.50544413,168783.52542373,127233.97596154,310100.95652174,4633,958,237,81,4326,11,272,3675
0.7,0,1,0,79,151574.16160458,168082.23305085,126945.56730769,309641.35869565,4678,945,267,72,4370,31,263,3733
0.7,0,1,0,80,151666.84011461,167547.42372881,126993.125,310152.5326087,4732,958,246,72,4427,13,251,3774
0.7,0,1,0,81,151178.93868195,167394.55508475,126472.89423077,310703.86956522,4788,930,254,84,4462,12,270,3858
0.7,0,1,0,82,151835.99083095,167912.41949153,126793.67788462,313067.43478261,4812,905,230,79,4511,8,277,3907
0.7,0,1,0,83,152056.74040115,168039.84745763,126822.59615385,314732.23913043,4781,911,267,68,4566,120,246,3870
0.7,0,1,0,84,152698.81489971,168300.96186441,127371.53846154,316628.18478261,4818,936,232,83,4519,16,262,3882
0.7,0,1,0,85,152728.58223496,168463.08474576,127085.49038462,318501.54347826,4851,954,246,81,4554,30,264,3897
0.7,0,1,0,86,152655.49340974,168027.55084746,126677.375,319169.72826087,4911,985,243,90,4593,15,258,3926
0.7,0,1,0,87,152895.80974212,168341.65254237,126740.65865385,321124.83695652,4939,992,242,81,4637,21,274,3947
0.7,0,1,0,88,152634.63610315,168531.21610169,126548.62019231,322020.47826087,4995,990,245,80,4681,11,258,4005
0.7,0,1,0,89,152246.65673352,168571.94491525,126486.22596154,323120.45652174,5037,968,240,96,4707,6,288,4069
0.7,0,1,0,90,152749.10945559,169128.05084746,126578.01442308,325645.20652174,5109,972,256,74,4784,5,253,4137
0.7,0,1,0,91,152729.69627507,169294.88135593,126959.58173077,326560.11956522,5168,956,240,84,4852,8,257,4212
0.7,0,1,0,92,152037.84756447,168295.79237288,126103.20673077,325486.2173913,5238,937,245,91,4911,9,257,4301
0.7,0,1,0,93,151357.88653295,167676.49576271,125709.59615385,325017.2173913,5272,910,244,86,4956,14,282,4362
0.7,0,1,0,94,151279.08080229,167065.95338983,124982.60576923,326733.59782609,5331,901,244,79,5012,4,260,4430
0.7,0,1,0,95,150734.11575931,166281.09745763,124444.58653846,326415.85869565,5384,863,244,92,5060,12,271,4521
0.7,0,1,0,96,150628.81375358,165828.84322034,124319.60096154,327289.42391304,5426,915,244,76,5116,10,268,4511
0.7,0,1,0,97,150273.52893983,165638.15254237,124069.07211538,326803.0326087,5474,950,235,82,5164,7,262,4524
0.7,0,1,0,98,149981.22406877,165582.78389831,123719.26442308,326823.66304348,5548,954,265,97,5193,7,281,4594
0.7,0,1,0,99,150101.59541547,166057.92372881,123971.27884615,328267,5574,933,227,79,5276,8,272,4641
0.7,0,1,0,100,151423.13123209,167347.56355932,124607.30769231,332599.26086957,5647,948,258,88,5307,6,267,4699
0.7,0,1,0,101,151684.31404011,167509.53813559,124783.12019231,332932.90217391,5688,927,247,80,5375,14,272,4761
0.7,0,1,0,102,152186.66590258,169009.29661017,124859,335821.66304348,5735,941,237,78,5426,6,262,4794
0.7,0,1,0,103,152846.38395415,169281.41101695,125124.56730769,337195.34782609,5797,955,234,95,5477,9,258,4842
0.7,0,1,0,104,153040.92836676,169126,124971.85576923,338436.43478261,5832,981,252,66,5522,8,275,4851
0.7,0,1,0,105,153218.17535817,169515.97457627,124567.15384615,341131.9673913,5862,958,237,82,5547,4,285,4904
0.7,0,1,0,106,153408.56618911,170037.30084746,124480.01923077,342488.35869565,5913,970,239,78,5602,6,260,4943
0.7,0,1,0,107,153951.92893983,170331.83898305,124401.875,345308.20652174,5953,973,222,80,5668,17,245,4980
0.7,0,1,0,108,151104.48366762,168234.66101695,123552.1875,334639.17391304,5866,966,228,88,5702,152,251,4900
0.7,0,1,0,109,149064.91002865,166785.22033898,122434.67307692,330396.88043478,5832,951,269,85,5600,122,266,4881
0.7,0,1,0,110,149621.88882521,167269.98728814,122807.17307692,331791.40217391,5831,942,229,76,5564,38,268,4889
0.7,0,1,0,111,149817.70773639,168009.41949153,122881.05769231,332319.90217391,5872,961,248,72,5578,26,253,4911
0.7,0,1,0,112,149951.16332378,168267.02118644,122824.40384615,333399.92391304,5666,982,263,85,5601,283,271,4684
0.7,0,1,0,113,149147.87621777,167522.08898305,122319.38461538,331534.45652174,732,1001,233,80,5396,4977,270,-269
0.7,0,1,0,114,149115.75472779,167523.76271186,121944.60576923,331786.59782609,775,1006,246,81,458,10,274,-231
0.7,0,1,0,115,148145.04985673,167346.22457627,121600.14423077,327187.61956522,784,1015,258,77,508,59,267,-231
0.7,0,1,0,116,148088.93524355,167843.48305085,121687.49519231,328497.45652174,818,970,234,103,496,15,288,-152
0.7,0,1,0,117,148026.75988539,167865.64830508,121427.80769231,328321.88043478,695,968,241,87,529,162,289,-273
0.7,0,1,0,118,147819.10372493,167684.45338983,121165.11538462,328702.19565217,709,983,255,72,444,62,251,-274
0.7,0,1,0,119,148099.53237822,167964.41949153,121122.41826923,329667.83695652,658,987,229,84,444,99,265,-329
0.7,0,1,0,120,148868.3965616,169332.11016949,121644.76923077,333044.92391304,617,1032,258,56,408,105,250,-415
0.7,0,1,0,121,150268.55472779,170654.97033898,122438.45673077,336600.48913043,600,1015,244,80,343,67,274,-415
0.7,0,1,0,122,150886.59713467,171879.59745763,122954.85576923,340427.27173913,585,1007,239,67,340,61,260,-422
0.7,0,1,0,123,152223.34670487,172728.24152542,123599.42307692,344580.56521739,626,990,241,89,308,12,277,-364
0.7,0,1,0,124,151918.64985673,172529.96186441,123246.5625,343147.75,695,956,246,89,366,6,260,-261
0.7,0,1,0,125,152288.40114613,172522.11016949,123274.86057692,343627.26086957,685,938,230,70,436,51,259,-253
0.7,0,1,0,126,153078.09283668,173340.80084746,123692.44711538,345440.63043478,701,941,253,76,425,53,260,-240
0.7,0,1,0,127,153564.69226361,173977.47033898,124011.73557692,347259.40217391,769,973,256,71,447,5,254,-204
0.7,0,1,0,128,153447.36962751,173556.06355932,123716.94230769,347611.18478261,765,989,254,77,495,61,274,-224
0.7,0,1,0,129,153168.58452722,172347.63135593,123623.20192308,346883.84782609,660,970,240,77,487,144,278,-310
0.7,0,1,0,130,153581.1782235,172262.5,123751.93269231,347411.44565217,699,1003,266,68,411,46,249,-304
0.7,0,1,0,131,153173.9965616,171167.41949153,123577.64423077,345945.69565217,649,996,252,82,437,122,262,-347
0.7,0,1,0,132,152552.31174785,169768.8940678,123098.17307692,344046.73913043,654,965,248,97,371,62,278,-311
0.7,0,1,0,133,151804.19255014,168412.37711864,122788.74519231,340954.73913043,631,917,235,93,359,56,295,-286
0.7,0,1,0,134,151114.35186246,167057.86864407,122143.20192308,339484.35869565,612,930,241,82,354,65,277,-318
0.7,0,1,0,135,150220.34842407,165615.47033898,120914.50961538,337062.98913043,594,965,237,74,341,58,271,-371
0.7,0,1,0,136,150581.39598854,165984.66525424,121358.84615385,338700.07608696,605,981,253,83,328,59,266,-376
0.7,0,1,0,137,150736.31633238,165778.55508475,121259.64903846,339622.41304348,603,993,229,76,346,48,259,-390
0.7,0,1,0,138,149984.27965616,164486.94067797,120742.59615385,337771.97826087,612,1014,261,60,352,61,251,-402
0.7,0,1,0,139,150500.09856734,165046.87711864,120887.40865385,340008.02173913,683,1006,260,85,347,9,265,-323
0.7,0,1,0,140,150005.73295129,164129.61016949,120278.41346154,338306.33695652,684,965,245,88,404,53,279,-281
0.7,0,1,0,141,149592.31633238,163055.97881356,119756.94230769,337337.60869565,670,964,242,85,412,69,272,-294
0.7,0,1,0,142,149440.69684814,162557.03813559,119580.77403846,336653.20652174,658,955,239,83,394,58,276,-297
0.7,0,1,0,143,149341.82005731,162110.90254237,119435.96634615,335934.93478261,578,946,223,100,375,120,283,-368
0.7,0,1,0,144,149439.67908309,161931.47881356,119143.14423077,337104.07608696,595,914,227,79,294,5,284,-319
0.7,0,1,0,145,149644.35988539,161716.95762712,118967.47115385,337149.64130435,612,969,237,76,349,50,246,-357
0.7,0,1,0,146,149633.31346705,161210.77118644,118645.92788462,337527.08695652,636,961,241,95,344,44,268,-325
0.7,0,1,0,147,149787.58510029,161207.57627119,118541.59134615,338181.39130435,632,959,251,72,363,54,273,-327
0.7,0,1,0,148,149862.00114613,161247.88135593,118214.26923077,338869.82608696,711,958,270,84,364,7,268,-247
0.7,0,1,0,149,149959.05100287,160834.48305085,117690.01923077,339594.7173913,728,902,251,73,410,6,301,-174
0.7,0,1,0,150,150155.80057307,160934.16525424,117406.38942308,340857.75,704,877,244,80,467,87,261,-173
0.7,0,1,0,151,150276.23839542,160408.72457627,117281.73557692,340774.7173913,720,880,245,82,442,49,262,-160
0.7,0,1,0,152,150488.44928367,160492.28389831,117057.74038462,342419.70652174,777,902,257,83,449,12,271,-125
0.7,0,1,0,153,151186.88137536,160977.15254237,117237.55769231,344812.81521739,777,932,232,88,521,64,256,-155
0.7,0,1,0,154,152999.99312321,162568.56355932,117888.75,351079.70652174,743,923,230,87,502,76,275,-180
0.7,0,1,0,155,153243.85787966,162329.66101695,117733.47596154,350868.73913043,786,908,255,87,455,11,288,-122
0.7,0,1,0,156,153490.4756447,162530.09322034,117559.80769231,352098.58695652,839,937,256,81,511,9,275,-98
0.7,0,1,0,157,153762.79885387,162326.69067797,117178.29807692,353822.06521739,784,957,237,67,579,99,260,-173
0.7,0,1,0,158,154363.8991404,163201.38983051,117520.72115385,356500.34782609,759,980,233,91,527,92,257,-221
0.7,0,1,0,159,153979.08767908,162896.75847458,116992.41826923,355868.4673913,814,955,263,80,485,14,274,-141
0.7,0,1,0,160,152967.08767908,161574.63983051,116089.10576923,353958.55434783,820,962,281,86,547,94,267,-142
0.7,0,1,0,161,154101.97363897,162508.29661017,116977.27884615,357749.80434783,678,942,228,83,535,168,285,-264
0.7,0,1,0,162,153740.60057307,162187.26271186,116602.65865385,357272.76086957,719,976,249,77,404,11,274,-257
0.7,0,1,0,163,153590.29226361,162585.38559322,116661.45192308,357596.48913043,728,1003,245,86,445,48,274,-275
0.7,0,1,0,164,152693.51518625,161573.96186441,116153.90865385,356072.51086957,663,1002,238,89,447,111,281,-339
0.7,0,1,0,165,151990.54670487,160993.38983051,115544.69230769,354933.13043478,657,965,251,94,365,53,298,-308
0.7,0,1,0,166,150845.77191977,159751.20762712,114630.20673077,352271.88043478,616,956,246,83,377,90,280,-340
0.7,0,1,0,167,149312.4722063,158397.52966102,113644.81730769,349202.75,646,933,242,76,331,3,285,-287
0.7,0,1,0,168,148573.43724928,157618.99152542,113232.14423077,347603.22826087,648,931,246,82,374,54,272,-283
0.7,0,1,0,169,147668.94670487,156161.36864407,112332.6875,345488,667,917,242,94,375,44,273,-250
0.7,0,1,0,170,147112.44011461,155737.55084746,111949.60096154,344698.35869565,683,907,258,94,391,60,276,-224
0.7,0,1,0,171,147300.18567335,155521.20762712,111906.75,346589.56521739,631,924,255,87,394,105,289,-293
0.7,0,1,0,172,147264.96962751,155605.49152542,111942.22596154,347519.40217391,655,894,241,84,337,7,294,-239
0.7,0,1,0,173,146822.92951289,154765.53389831,111460.69230769,347195.06521739,683,901,251,79,362,9,293,-218
0.7,0,1,0,174,146052.50659026,154051.72457627,110730.4375,345696,712,898,247,100,410,45,273,-186
0.7,0,1,0,175,145880.09398281,153745.17372881,110435.42307692,345950.67391304,676,871,218,82,435,59,277,-195
0.7,0,1,0,176,145543.92206304,153802.49576271,110196.1875,345491.40217391,718,872,276,74,412,44,264,-154
0.7,0,1,0,177,145076.74269341,153015.1440678,109583.09615385,344343.67391304,761,870,255,83,435,12,283,-109
0.7,0,1,0,178,144005.7260745,152219.59322034,108788.60096154,341617.05434783,814,873,267,88,466,7,295,-59
0.7,0,1,0,179,143045.68022923,150884.62711864,108010.77403846,339252.13043478,858,877,253,91,519,5,295,-19
0.7,0,1,0,180,140661.3226361,149346.51694915,106926.1875,333491.89130435,854,895,256,74,588,64,270,-41
0.7,0,1,0,181,139782.95243553,148450.29661017,106439.75961538,331963.33695652,795,888,237,86,571,99,283,-93
0.7,0,1,0,182,139244.7495702,148210.91525424,105930.70673077,330901.85869565,809,892,258,85,518,52,277,-83
0.7,0,1,0,183,138575.8234957,147473.41949153,105292.23557692,330162.42391304,737,849,255,85,505,108,304,-112
0.7,0,1,0,184,137619.69512894,146427.06779661,104369.95192308,328688.33695652,596,869,227,93,454,178,283,-273
0.7,0,1,0,185,137077.30888252,146097.48305085,103926.63942308,327972.5326087,606,877,243,82,320,39,276,-271
0.7,0,1,0,186,137387.71805158,146729.01694915,104207.78846154,328342.41304348,614,873,258,80,328,52,279,-259
0.7,0,1,0,187,137547.70200573,147409.66949153,104708.66826923,329251.65217391,643,868,258,104,332,51,283,-225
0.7,0,1,0,188,138167.15644699,148042.77118644,105079.64903846,331402.36956522,657,863,260,99,348,50,296,-206
0.7,0,1,0,189,138779.47965616,148933.70338983,105272.26923077,333706.67391304,673,883,256,99,361,43,297,-210
0.7,0,1,0,190,139173.87965616,149271.88983051,105586.58173077,336227.11956522,664,860,234,88,386,44,288,-196
0.7,0,1,0,191,139740.96504298,149877.05932203,105803.91826923,338539.31521739,665,885,248,77,368,28,296,-220
0.7,0,1,0,192,140999.72492837,151125.1059322,106548.26923077,342991.85869565,693,882,270,81,391,49,275,-189
0.7,0,1,0,193,142001.00630372,152713.93220339,106929.02884615,346399.06521739,709,890,251,105,407,54,287,-181
0.7,0,1,0,194,142782.6269341,153832.6059322,107712.92307692,349161.18478261,692,881,242,89,412,51,298,-189
0.7,0,1,0,195,143353.3982808,154239.54237288,107800.42307692,351001.89130435,646,874,242,92,404,92,289,-228
0.7,0,1,0,196,143553.33638968,154539.53813559,107915.5,353676.38043478,619,854,234,90,357,62,290,-235
0.7,0,1,0,197,143669.1025788,154082.91525424,107910.39903846,353444.08695652,689,887,263,78,360,12,259,-198
0.7,0,1,0,198,145259.8234957,156348.96186441,108926.8125,359437.61956522,689,886,246,89,408,54,281,-197
0.7,0,1,0,199,146556.79083095,157820.15254237,109727.29807692,364389.30434783,693,865,252,91,403,53,286,-172
0.7,0,1,0,200,146708.40114613,158251.46186441,109915.27884615,365234.48913043,678,831,248,79,406,55,287,-153
0.7,0,1,1,0,239169.9713467,266217.58474576,193210.69711538,461214.67391304,0,0,0,0,0,0,0,0
0.7,0,1,1,1,239256.21776504,266450.52966102,193318.14903846,461408.42391304,748,799,238,64,446,0,210,-51
0.7,0,1,1,2,241318.85386819,269145.86864407,194938.46153846,466744.56521739,840,916,249,81,510,0,238,-76
0.7,0,1,1,3,240151.84412607,268275.48728814,194237.86057692,463582.90217391,919,984,252,88,579,0,261,-65
0.7,0,1,1,4,239151.93810888,267141.50847458,193789.76442308,460593.63043478,909,1089,246,74,667,78,252,-180
0.7,0,1,1,5,233565.98968481,261041.39830508,190477.72115385,448056.13043478,913,958,233,70,644,34,265,-45
0.7,0,1,1,6,233750.64297994,261865.69915254,190541.30769231,449933.02173913,968,967,258,56,689,35,224,1
0.7,0,1,1,7,232352.97879656,260603.69491525,190113.53846154,447167.61956522,1018,960,239,75,730,26,238,58
0.7,0,1,1,8,231753.50601719,260269.75847458,190116.46153846,445901.07608696,1093,982,260,66,795,28,223,111
0.7,0,1,1,9,226955.55071633,256335.49576271,187565.89903846,438024.26086957,1145,977,261,70,852,38,241,168
0.7,0,1,1,10,223114.06074499,252451.34322034,184827.625,430711.61956522,1206,989,242,76,907,19,238,217
0.7,0,1,1,11,222963.12893983,250962.46610169,185055.99038462,428856.55434783,1264,973,261,84,950,31,256,291
0.7,0,1,1,12,219113.26762178,246644.02966102,181697.50480769,420442.31521739,1320,1016,237,89,1023,29,241,304
0.7,0,1,1,13,213951.47965616,242040.10169492,177904.08653846,410328.7826087,1373,1006,258,76,1067,28,253,367
0.7,0,1,1,14,212897.26762178,240396.24152542,176851.03846154,408662.42391304,1413,983,246,95,1100,28,273,430
0.7,0,1,1,15,209727.77994269,236418.28389831,174661.27884615,401386.90217391,1451,1012,251,72,1159,31,254,439
0.7,0,1,1,16,206972.48137536,231890.1440678,172106.39423077,394251.27173913,1510,986,253,90,1190,23,261,524
0.7,0,1,1,17,203383.68825215,227008.63559322,167997.4375,385380.05434783,1574,980,255,73,1262,16,248,594
0.7,0,1,1,18,203933.25386819,228522.78813559,167929.44230769,389341.45652174,1643,983,261,73,1326,17,248,660
0.7,0,1,1,19,202673.76045845,224888.48305085,167020.04326923,383593.93478261,1699,997,250,80,1388,19,255,702
0.7,0,1,1,20,199520.13295129,221830.04237288,164661.82692308,377081.42391304,1741,980,242,75,1445,21,254,761
0.7,0,1,1,21,197746.12951289,219151.00423729,163339.30288462,372453.95652174,1793,974,246,80,1492,25,249,819
0.7,0,1,1,22,196044.92148997,215375.33050847,160200.33653846,367111.10869565,1830,965,237,79,1535,21,258,865
0.7,0,1,1,23,193991.8739255,213051.98305085,158848.33173077,362204.44565217,1888,995,259,80,1572,23,258,893
0.7,0,1,1,24,191261.37077364,207339.9279661,156378.25961538,354070.88043478,1948,994,245,79,1639,15,249,954
0.7,0,1,1,25,188898.58108883,204556.51271186,155212.14903846,348213.04347826,1979,1023,238,67,1686,12,262,956
0.7,0,1,1,26,186197.69169054,202292.72033898,153997.89423077,345156.33695652,2064,1032,253,91,1728,8,251,1032
0.7,0,1,1,27,182666.45501433,200147.06355932,152543.75480769,340471.85869565,2124,1032,259,84,1794,13,270,1092
0.7,0,1,1,28,179835.96103152,196924.74576271,151564.04807692,333273.84782609,2188,1005,244,84,1866,6,258,1183
0.7,0,1,1,29,178401.83381089,194345.02542373,150729.51442308,330455.29347826,2219,990,235,86,1907,9,281,1229
0.7,0,1,1,30,176475.10601719,192879.25847458,149173.50480769,328380.19565217,2273,990,254,74,1957,12,262,1283
0.7,0,1,1,31,173157.24469914,189536.86016949,146569.90865385,322289.09782609,2332,1013,253,68,2024,13,249,1319
0.7,0,1,1,32,173146.64756447,189573.05932203,146688.25480769,323485.58695652,2336,1034,211,58,2079,12,253,1302
0.7,0,1,1,33,171214.13409742,187669.05508475,144628.85576923,319125.52173913,2389,1068,249,62,2089,11,247,1321
0.7,0,1,1,34,170175.43610315,186291.94067797,143958.82211538,318273.30434783,2448,1060,239,76,2149,16,240,1388
0.7,0,1,1,35,168905.01776504,185698.86864407,143350.35576923,317760.08695652,2503,1061,242,79,2194,12,254,1442
0.7,0,1,1,36,167150.70716332,183507.02118644,141919.82211538,313929.7826087,2563,1056,246,69,2257,9,246,1507
0.7,0,1,1,37,165514.31977077,181769.68644068,139200.40865385,311232.80434783,2627,1062,258,72,2309,12,254,1565
0.7,0,1,1,38,164476.71060172,180606.15254237,138313.60576923,309033.97826087,2673,1027,252,76,2355,10,272,1646
0.7,0,1,1,39,162847.85558739,178718.6059322,136882.12980769,306303.91304348,2737,1037,237,86,2423,9,250,1700
0.7,0,1,1,40,161180.67621777,176794.22457627,135772.10576923,303947.98913043,2806,989,252,85,2478,9,259,1817
0.7,0,1,1,41,159480.14212034,174515.6779661,134121.4375,299479.63043478,2856,984,245,75,2549,13,257,1872
0.7,0,1,1,42,159733.03839542,174669.1059322,134459.49038462,300962.81521739,2938,1005,259,76,2610,7,246,1933
0.7,0,1,1,43,158573.94383954,173133.71610169,133161.38461538,297112.88043478,2987,986,256,79,2671,19,267,2001
0.7,0,1,1,44,156990.53065903,171670.55508475,132154.92307692,293901.63043478,3023,980,250,67,2730,24,257,2043
0.7,0,1,1,45,156137.92320917,171016.21186441,131395.51923077,292611.31521739,3094,1030,268,81,2769,24,254,2064
0.7,0,1,1,46,155150.20744986,169544.69915254,130794.87980769,290724.5,3129,1017,246,77,2822,16,272,2112
0.7,0,1,1,47,154260.68997135,168353.79237288,130143.32211538,288757.60869565,3175,1024,241,76,2869,11,260,2151
0.7,0,1,1,48,153449.88424069,167727.13135593,128948.08653846,287593.54347826,3234,1031,230,76,2933,5,242,2203
0.7,0,1,1,49,152939.40630372,166608.34322034,127837.49038462,286080.31521739,3319,1035,263,84,2980,8,254,2284
0.7,0,1,1,50,152120.89398281,165673.27542373,127208.41346154,284563.89130435,3368,1018,249,80,3059,20,260,2350
0.7,0,1,1,51,151132.35530086,163581.18220339,126147.64423077,280727.23913043,3405,985,234,85,3101,15,267,2420
0.7,0,1,1,52,150211.95873926,162805.58050847,125321.71153846,279248.57608696,3462,996,240,88,3148,14,257,2466
0.7,0,1,1,53,148802.23266476,162262.88559322,124830.99038462,279704.56521739,3464,956,210,78,3188,12,274,2508
0.7,0,1,1,54,148412.31404011,161342.55508475,124036.92307692,278979.7826087,3531,963,246,71,3220,6,244,2568
0.7,0,1,1,55,147793.07965616,160418.65677966,123854.0625,277771.52173913,3596,956,253,76,3275,8,256,2640
0.7,0,1,1,56,147094.30143266,160044.16949153,122947.0625,277427.92391304,3602,987,248,76,3329,51,267,2615
0.7,0,1,1,57,146185.90945559,159116.77542373,122217.76442308,276340.31521739,3641,962,252,77,3345,33,257,2679
0.7,0,1,1,58,145545.88424069,158674.50423729,121836.67788462,275848.23913043,3676,978,258,95,3381,58,260,2698
0.7,0,1,1,59,146597.21031519,160099.56779661,122502.25961538,279708.55434783,3669,981,245,72,3425,73,251,2688
0.7,0,1,1,60,147583.57593123,161589.35169492,123128.3125,283628.83695652,3720,996,277,76,3407,40,262,2724
0.7,0,1,1,61,147842.97765043,162530.28813559,123354.32211538,285213.59782609,3798,974,258,86,3460,6,260,2824
0.7,0,1,1,62,148430.16848138,163577.62288136,123976.78846154,287689.88043478,3880,997,279,91,3525,15,273,2883
0.7,0,1,1,63,148707.04641834,164290.75423729,124294.22596154,290010.63043478,3936,983,267,79,3603,13,277,2953
0.7,0,1,1,64,148433.55415473,164145.47033898,124370.71153846,290259.84782609,3728,960,241,83,3657,253,279,2768
0.7,0,1,1,65,148343.28939828,163781.52542373,124276.02884615,290953.11956522,3817,945,274,98,3459,14,269,2872
0.7,0,1,1,66,147746.09283668,163002.72457627,123952.76442308,290340.27173913,3827,930,249,73,3530,25,287,2897
0.7,0,1,1,67,147832.88710602,162679.15677966,123611.40865385,290401.77173913,3856,906,243,83,3546,16,281,2950
0.7,0,1,1,68,147093.78796562,161602.23305085,123163.79326923,289065.90217391,3910,938,247,74,3601,12,255,2972
0.7,0,1,1,69,146281.71461318,160228.48305085,121930.11057692,287102.7826087,3951,926,236,72,3653,10,257,3025
0.7,0,1,1,70,145781.3982808,159357.74576271,121617.48076923,285616.70652174,3996,926,243,78,3680,5,271,3070
0.7,0,1,1,71,145244.14212034,158321.54237288,121099.46634615,284762.56521739,4042,906,252,87,3712,9,284,3136
0.7,0,1,1,72,144785.37765043,157944.13983051,120719.5625,284307.59782609,4031,936,239,87,3778,73,264,3095
0.7,0,1,1,73,144250.4,157190.75847458,120090.44230769,283505.10869565,4094,953,249,90,3768,13,263,3141
0.7,0,1,1,74,143796.26819484,157105.01271186,119676.84615385,283112.31521739,4131,948,239,70,3831,9,263,3183
0.7,0,1,1,75,143175.26418338,156605.60169492,119471.37980769,282210.73913043,4165,951,229,77,3866,7,265,3214
0.7,0,1,1,76,143086.08137536,156732.1779661,119379.44711538,282360.07608696,4209,966,234,69,3913,7,252,3243
0.7,0,1,1,77,143302.88595989,156933.54661017,119497.94711538,283846.86956522,4117,975,243,70,3957,153,252,3142
0.7,0,1,1,78,142379.41088825,156488.80508475,118776.60096154,283269.36956522,4180,978,253,76,3859,8,258,3202
0.7,0,1,1,79,140965.98739255,154732.8940678,117552.47596154,280974.11956522,4095,996,218,74,3924,121,256,3099
0.7,0,1,1,80,141029.48080229,154882.03389831,117304.33653846,282000.47826087,4065,987,238,77,3845,95,250,3078
0.7,0,1,1,81,140449.49226361,154052.28389831,116465.9375,281196.2826087,4065,1019,234,85,3819,73,246,3046
0.7,0,1,1,82,139887.47965616,153119.50847458,115509.77403846,280702.63043478,4089,1048,226,77,3821,35,244,3041
0.7,0,1,1,83,139984.35759312,153373.80932203,115500.48557692,282206.63043478,4146,1006,258,75,3825,12,264,3140
0.7,0,1,1,84,139273.29971347,152669.33898305,114854.81730769,281730.47826087,4197,990,241,80,3881,5,265,3207
0.7,0,1,1,85,138752.41948424,152057.88983051,114211.45673077,281784.08695652,4253,1013,247,97,3927,18,270,3240
0.7,0,1,1,86,138827.89684814,152119.29661017,114057.08173077,283291.07608696,4318,1010,255,72,3992,1,261,3308
0.7,0,1,1,87,137635.72034384,150998.26271186,113361.14423077,281387.7173913,4327,1011,214,89,4036,12,282,3316
0.7,0,1,1,88,138075.57593123,151367.77966102,113871.5625,283129.51086957,4388,1052,247,76,4075,10,252,3336
0.7,0,1,1,89,138813.14613181,152520.10169492,114569.61538462,285745.86956522,4452,1064,263,83,4116,10,272,3388
0.7,0,1,1,90,140207.46590258,154098.89830508,115479.59134615,289442.07608696,4505,1052,240,81,4195,11,257,3453
0.7,0,1,1,91,140191.44297994,153949.46610169,115102.875,288974.0326087,4572,1066,266,80,4232,6,273,3506
0.7,0,1,1,92,139852.58681948,153666.79237288,114555.66346154,289038.81521739,4629,1047,272,90,4272,5,300,3582
0.7,0,1,1,93,139580.46991404,153881.98728814,114096.78365385,289203.94565217,4653,1028,253,70,4357,27,272,3625
0.7,0,1,1,94,139250.53524355,152923.50847458,113214.44711538,289180.16304348,4722,1001,260,72,4401,11,252,3721
0.7,0,1,1,95,138985.03839542,152622.61864407,112832.72596154,289412.47826087,4766,1033,255,70,4456,15,266,3733
0.7,0,1,1,96,138686.45272206,151952.38559322,112173.63461538,289357.09782609,4735,1045,247,88,4499,99,267,3690
0.7,0,1,1,97,138207.33524355,151960.02966102,111918.35096154,289509.45652174,4747,1049,228,94,4451,26,284,3698
0.7,0,1,1,98,138032.91690544,151814.8559322,111703.12019231,290242.81521739,4789,998,253,79,4477,20,270,3791
0.7,0,1,1,99,136234.23037249,149450.32627119,110435.37019231,287309.32608696,4816,944,239,81,4507,11,282,3872
0.7,0,1,1,100,135469.2974212,148310.50847458,109775.55769231,286340.34782609,4871,918,248,85,4541,3,275,3953
0.7,0,1,1,101,135501.63896848,148291.70338983,109926.86057692,287613.58695652,4911,931,236,77,4607,9,264,3980
0.7,0,1,1,102,135812.06418338,149097.12711864,109946.59615385,290358.11956522,4973,950,246,77,4656,6,255,4023
0.7,0,1,1,103,135013.92320917,148015.72457627,109195.48557692,289043.0326087,5015,962,244,71,4705,5,268,4053
0.7,0,1,1,104,135647.79140401,148505.01694915,109376.41826923,292571.33695652,5055,991,239,64,4756,4,259,4064
0.7,0,1,1,105,135572.46991404,148633.63559322,109273.8125,293091.67391304,5105,1004,248,61,4802,6,253,4101
0.7,0,1,1,106,135562.7025788,148865.15254237,109181.5,294597.69565217,5167,1007,242,74,4857,6,248,4160
0.7,0,1,1,107,135565.58166189,148652.65677966,108893.33173077,295124.15217391,5174,960,237,95,4900,58,267,4214
0.7,0,1,1,108,135624.89856734,148930.30932203,108885.60096154,295839.44565217,5195,934,260,71,4900,36,274,4261
0.7,0,1,1,109,135699.35816619,148429.85169492,108417.71634615,296657.58695652,5219,921,225,78,4925,9,270,4298
0.7,0,1,1,110,135515.91060172,148227.0720339,108066.70673077,296850.48913043,5256,935,240,73,4957,14,262,4321
0.7,0,1,1,111,135780.65558739,148236.15254237,107765.93269231,298846.48913043,5294,922,227,80,4990,3,266,4372
0.7,0,1,1,112,135996.4286533,148315.27118644,107728.70673077,300780.35869565,5372,973,252,87,5040,7,254,4399
0.7,0,1,1,113,134967.42005731,147984.65254237,107641.74519231,298579.43478261,5335,955,248,87,5093,93,279,4380
0.7,0,1,1,114,134749.76504298,147712.78813559,107566.99519231,298008.20652174,4961,971,232,80,5063,414,272,3990
