d,s,time,intercept,bathrooms,bathrooms.2,age,age.2,SQFT,SQFT.2,lotsize,lotsize.2,newhome,postFirm,FP100,FP500,coastalFront,log.distAmen.,log.distCBD.,log.distHwy.,log.distPark.,town1M,town15B,R2,regCode,i
0,1,0,11.337,0.108,-0.011,-0.01,9.4e-05,0.001,-0.00011,0.03,0.00019,-0.059,-0.022,-0.078,-0.062,0.314,-0.106,-0.00038,0.005,-0.001,-0.478,0,0,0,0
0,1,1,11.404613,0.105135,-0.009672,-0.009496,9.1e-05,0.000995,0,0.032528,8.5e-05,-0.058438,-0.012873,-0.07839,-0.061645,0.324547,-0.104314,-0.008693,0.004473,0.000748,0,0,0.999349,0,0
0,1,2,11.415377,0.102773,-0.010324,-0.009502,9.1e-05,0.001006,0,0.032533,0.000115,-0.061951,-0.008369,-0.076232,-0.061837,0.323624,-0.104832,-0.011985,0.004272,0.004111,0,0,0.998191,1,1
0,1,3,11.517708,0.132461,-0.014902,-0.008769,8.3e-05,0.001015,0,0.03932,-0.000133,-0.068027,-0.007526,-0.082687,-0.066674,0.329951,-0.10624,-0.021031,0.001583,0.001873,0,0,0.996472,1,1
0,1,4,11.600923,0.087874,-0.002671,-0.008227,7.8e-05,0.00103,0,0.045012,-0.000405,-0.072863,0.002165,-0.075681,-0.073145,0.350748,-0.103201,-0.051345,0.001487,0.024422,0,0,0.995011,1,1
0,1,5,11.592883,0.096082,-0.004205,-0.007424,6.9e-05,0.001085,0,0.049675,-0.000587,-0.080495,0.001917,-0.064468,-0.077105,0.358356,-0.103138,-0.059213,0.002772,0.027542,0,0,0.993275,1,1
0,1,6,11.757567,0.11721,-0.012076,-0.007266,6.5e-05,0.001142,0,0.055576,-0.000655,-0.079008,0.000387,-0.063818,-0.076652,0.373786,-0.115559,-0.088352,0.003596,0.045879,0,0,0.990493,1,1
0,1,7,11.97085,0.125441,-0.01719,-0.009339,8.1e-05,0.001133,0,0.057601,-0.00075,-0.086971,-0.020175,-0.063387,-0.079003,0.407509,-0.113024,-0.109002,0.002477,0.052855,0,0,0.989059,1,1
0,1,8,12.149194,0.121975,-0.011029,-0.009494,8.4e-05,0.001168,0,0.066497,-0.000948,-0.102001,-0.02411,-0.057858,-0.07393,0.412722,-0.121149,-0.121821,-0.004964,0.058421,0,0,0.988876,1,1
0,1,9,12.217222,0.137008,-0.016222,-0.009672,8.6e-05,0.001214,0,0.071207,-0.001089,-0.101288,-0.030334,-0.056047,-0.079278,0.413433,-0.124402,-0.131811,-0.009006,0.065381,0,0,0.985416,1,1
0,1,10,12.275114,0.089018,-0.005809,-0.010295,8.8e-05,0.001292,0,0.084035,-0.001557,-0.099535,-0.039216,-0.059389,-0.0815,0.420421,-0.130004,-0.130289,-0.009102,0.066158,0,0,0.985189,1,1
0,1,11,12.771786,0.175468,-0.032943,-0.009787,8.3e-05,0.001305,0,0.098359,-0.002044,-0.117376,-0.023947,-0.035993,-0.069479,0.426787,-0.136391,-0.185813,-0.013556,0.073534,0,0,0.982943,1,1
0,1,12,12.592431,0.182903,-0.032236,-0.009433,7.5e-05,0.001392,0,0.101905,-0.002122,-0.118769,-0.032316,-0.037125,-0.069274,0.420891,-0.144731,-0.166915,-0.017538,0.07875,0,0,0.981082,1,1
0,1,13,12.845108,0.065391,0.004985,-0.007404,5.9e-05,0.0016,0,0.108264,-0.002291,-0.12907,-0.004034,-0.02293,-0.07931,0.428655,-0.153705,-0.163172,-0.024524,0.052463,0,0,0.97736,1,1
0,1,14,12.882047,0.198505,-0.0335,-0.009468,8e-05,0.001393,0,0.171371,-0.008296,-0.151327,-0.015865,-0.036728,-0.070749,0.461303,-0.147422,-0.192583,-0.017147,0.07918,0,0,0.962429,1,1
0,1,15,12.62553,0.197796,-0.030532,-0.007989,6.7e-05,0.001372,0,0.171873,-0.008383,-0.135906,-0.009626,-0.051199,-0.048451,0.484515,-0.147379,-0.194799,-0.015006,0.10709,0,0,0.963263,1,1
0,1,16,11.358526,0.267903,-0.043416,-0.004804,5.4e-05,0.00162,0,0.095972,-0.003965,-0.121322,0.023062,-0.07053,-0.042106,0.498078,-0.120938,-0.115817,-0.008244,0.098323,0,0,0.937504,1,1
0,1,17,11.687515,0.234577,-0.036884,-0.006225,6.1e-05,0.001538,0,0.107765,-0.003644,-0.156295,0.003098,-0.074886,-0.039089,0.454206,-0.126807,-0.095188,-0.015106,0.069821,0,0,0.943063,1,1
0,1,18,12.318626,0.2152,-0.039326,-0.009204,7.6e-05,0.00163,0,0.136355,-0.004733,-0.145191,-0.015096,-0.048918,-0.039114,0.483582,-0.132078,-0.234702,0.002551,0.150437,0,0,0.977417,1,1
0,1,19,12.247504,0.24573,-0.048342,-0.007701,6.4e-05,0.001548,0,0.138175,-0.005005,-0.136033,-0.027521,-0.054518,-0.035767,0.497708,-0.124477,-0.23789,-0.005574,0.16481,0,0,0.977007,1,1
0,1,20,12.6306,0.191499,-0.031886,-0.007522,6.4e-05,0.001685,0,0.152433,-0.005319,-0.135333,-0.031257,-0.030861,-0.019854,0.503847,-0.135758,-0.255943,-0.01046,0.151685,0,0,0.976466,1,1
0,1,21,12.648204,0.153567,-0.020606,-0.007682,6.4e-05,0.001669,0,0.147309,-0.005243,-0.163032,-0.03408,-0.026821,-0.015603,0.500275,-0.130349,-0.281032,-0.002311,0.176216,0,0,0.978558,1,1
0,1,22,12.209121,0.234369,-0.047339,-0.007183,5.9e-05,0.001744,0,0.144062,-0.005103,-0.156947,-0.033572,-0.051315,-0.00801,0.51494,-0.115874,-0.251465,-0.010192,0.180331,0,0,0.980242,1,1
0,1,23,12.575428,0.130941,-0.006542,-0.00414,3.7e-05,0.001755,0,0.161825,-0.005607,-0.147618,-0.012079,-0.053066,-0.043552,0.452326,-0.105078,-0.263582,-0.016264,0.148748,0,0,0.975359,1,1
0,1,24,12.951707,0.091585,0.004326,-0.004571,3.4e-05,0.001852,0,0.166277,-0.005781,-0.161494,-0.029865,-0.039624,-0.053008,0.398048,-0.099403,-0.252706,-0.022028,0.106123,0,0,0.974244,1,1
0,1,25,12.503292,0.026573,0.025204,-0.005157,3.7e-05,0.001913,0,0.164706,-0.005918,-0.171675,-0.053702,-0.051023,-0.021184,0.478955,-0.100982,-0.245068,-0.024321,0.159277,0,0,0.969501,1,1
0,1,26,13.020839,0.064577,0.006752,-0.004231,3.1e-05,0.002047,0,0.197783,-0.007293,-0.175028,-0.027994,-0.046626,0.013811,0.48226,-0.110363,-0.354166,-0.007876,0.205108,0,0,0.96444,1,1
0,1,27,13.079486,-0.128134,0.069605,-0.004298,3e-05,0.00214,0,0.191436,-0.006555,-0.18181,-0.018054,-0.068239,-0.018164,0.477509,-0.109798,-0.355756,-0.01223,0.225094,0,0,0.928657,1,1
0,1,28,13.557702,-0.594202,0.220926,-0.009922,6.2e-05,0.002514,0,0.168993,-0.005753,-0.189906,-0.097749,-0.011649,-0.054509,0.462042,-0.084853,-0.305127,-0.025331,0.165134,0,0,0.906752,1,1
0,1,29,12.665144,-0.04096,0.050951,-0.007367,4.1e-05,0.002783,-1e-06,0.151415,-0.004904,-0.206584,-0.1185,-0.04481,-0.089633,0.49534,-0.085968,-0.281766,-0.02359,0.185879,0,0,0.894959,1,1
0,1,30,13.124119,-0.173627,0.055769,-0.004206,1.8e-05,0.002601,0,0.201612,-0.006142,-0.149108,-0.004041,-0.051754,-0.084657,0.440389,-0.097366,-0.295469,-0.00955,0.17291,0,0,0.833755,1,1
0,1,31,14.13991,-0.045702,0.014359,-0.005952,2.8e-05,0.002643,-1e-06,0.298072,-0.010659,-0.14222,-0.045212,-0.017603,-0.04504,0.383327,-0.087464,-0.468717,-0.007138,0.253281,0,0,0.814827,1,1
0,1,32,12.371753,0.133305,-0.026681,-0.003258,5e-06,0.003485,-1e-06,0.263543,-0.009459,-0.224119,0.02416,0.055496,-0.037314,0.443714,-0.118053,-0.258582,-0.014055,0.198741,0,0,0.888521,1,1
0,1,33,12.478133,-0.072547,0.053557,-0.00072,-3e-06,0.003345,-1e-06,0.254563,-0.009272,-0.275937,0.005251,0.014133,0.002217,0.462883,-0.086319,-0.182979,-0.017184,0.110389,0,0,0.892554,1,1
0,1,34,11.179539,0.105686,0.021101,-0.005809,3.6e-05,0.002467,-1e-06,0.199206,-0.007812,-0.136063,-0.128568,-0.113502,-0.044782,0.718712,-0.068051,-0.106601,-0.005992,0.211471,0,0,0.777251,1,1
0,1,35,11.376474,0.244112,-0.032887,-0.006111,3.3e-05,0.002747,-1e-06,0.189914,-0.00663,-0.0869,-0.087372,-0.113023,-0.069185,0.642884,-0.05971,-0.212203,0.028713,0.275354,0,0,0.788253,1,1
0,1,36,10.764708,0.463681,-0.103114,-0.011139,7.1e-05,0.004898,-2e-06,0.413813,-0.011968,-0.102695,-0.104071,-0.140804,-0.009436,0.559591,-0.097805,-0.181908,-0.008084,0.279544,0,0,0.822181,1,1
0,1,37,10.241992,0.824064,-0.217561,-0.005596,2.5e-05,0.005339,-2e-06,0.758114,-0.114401,-0.121512,-0.152895,0.004688,0.022568,0.346941,-0.107331,0.060109,-0.057367,0.077382,0,0,0.827167,1,1
0,1,38,7.771247,1.491475,-0.462848,0.008444,-3.6e-05,0.004797,-2e-06,0.609964,-0.075455,-0.142537,0.09424,-0.018627,-0.029295,0.501475,-0.003407,0.078413,0.006014,0.116832,0,0,0.985562,1,1
0,1,39,8.322723,-3.034102,1.210966,0.008194,-2e-05,0.005024,-3e-06,0.524244,-0.06685,-0.033019,0.058096,-0.140937,-0.139947,0.115471,0.037447,0.856161,-0.07231,-0.415609,0,0,0.985832,1,1
0,1,40,19.448233,1.512203,-0.842364,0.004784,-4.2e-05,-0.00326,3e-06,2.104343,-0.564936,0,0.027088,-0.136668,-0.259088,91.636869,0.085102,-0.742584,0.003218,0.096156,0,0,0.987714,1,1
0,1,41,22.489296,0.380248,-0.574645,0.012124,-8.9e-05,-0.006415,1e-06,1.923156,-0.555743,-0.114931,0.308795,-0.243361,-0.311848,0,0.040579,-0.323468,-0.060895,-0.173315,0,0,0.954661,1,1
0,1,42,22.578995,0.536675,-0.651862,-0.013978,8.1e-05,-0.010137,2e-06,1.124847,-0.379411,-0.050195,-0.067303,-0.001015,-0.159776,-0.494922,0.196759,-0.502547,0.007963,0.184348,0,0,0.795274,1,1
0,1,43,27.221,0.647262,-0.592854,-0.011765,-3e-06,-0.013658,3e-06,0.705329,-0.315821,0.209709,-0.316677,0.162395,-1.013529,-0.093781,0.208367,-0.71867,0.030454,0.097387,0,0,0.757265,1,1
0,1,44,20.360701,3.557285,-1.32478,0.012112,-4e-05,-0.026094,8e-06,0.141009,-0.170264,0.942017,0.170789,0.114569,-0.644046,-0.65604,0.332799,0.301797,0.052933,-0.08462,0,0,0.625546,1,1
0,1,45,14.170256,2.133756,-1.119324,-0.159346,0.000891,-0.02257,8e-06,-0.853705,-0.096837,1.090384,-2.046395,-0.296814,-0.676502,0.503942,0.302182,2.017062,0.043501,-0.72569,0,0,0.470392,1,1
0,1,46,11.527348,1.461849,-0.764893,-0.229141,0.001499,-0.026119,9e-06,-2.606194,0.263973,1.034624,-1.725546,-1.095525,0.369619,0.134061,-0.034231,1.317099,-0.02051,1.072932,0,0,0.524526,1,1
0,1,47,-9.637358,15.917959,-5.121297,-0.318396,0.001729,0.017751,-1.3e-05,-3.339461,0.554379,6.105134,-3.698899,-6.53761,-2.281079,4.561101,0.681477,9.227755,-1.983754,-6.833131,0,0,0.95442,1,1
0,1,48,-109.781233,34.251466,-0.542013,-0.050917,-0.000178,0.221779,-0.000129,-10.487784,4.880352,16.832197,-48.745345,2.054376,0,0,0,0,0,0,0,0,1,1,1
0,1,49,28.565624,15.223209,0,-1.687172,0.008187,0.114498,-6.7e-05,-1.239213,0.192558,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,1,50,83.493506,-2.129449,0,-0.212803,0.001349,-0.175853,0.000113,-0.066767,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,1,50,83.493506,-2.129449,0,-0.212803,0.001349,-0.175853,0.000113,-0.066767,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,1,52,4.60517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1,53,4.594432,0.002384,-0.000218,0.000355,-2e-06,-1.6e-05,0,0.000609,-3.8e-05,0.003173,0.003524,-0.003777,0.013415,-0.000153,-0.000731,-0.004569,0.003378,0.002791,0,0,0.191802,1,1
0,1,54,4.613194,0.004693,-0.000677,6.1e-05,-1e-06,-1.6e-05,0,0.00027,-1.4e-05,-0.002333,0.001373,-0.002322,0.006083,0.00174,-0.003014,-0.0045,0.002061,0.003948,0,0,0.087162,1,1
0,1,55,4.663617,0.014162,-0.002538,-0.000242,1e-06,-1.5e-05,0,0.000975,-1e-06,-0.000594,-0.008439,0.002164,0.001152,0.002127,-0.003844,-0.017735,0.001566,0.01339,0,0,0.108675,1,1
0,1,56,4.762404,0.006783,-0.000868,-0.000335,1e-06,-1.2e-05,0,0.008798,-0.000749,-0.002489,-0.013405,-0.000771,-0.00115,0.005502,-0.003083,-0.021007,0.000447,0.00701,0,0,0.117305,1,1
0,1,57,4.672502,0.005471,-0.000897,-0.000361,2e-06,-9e-06,0,0.00439,-0.00016,-0.011801,-0.002341,0.00047,-0.001549,0.01069,-0.00212,-0.002991,-0.001853,-0.003044,0,0,0.113287,1,1
0,1,58,4.554598,0.004606,-0.001021,-0.000327,2e-06,6e-06,0,0.002516,-9.5e-05,-0.016122,0.002424,0.001069,0.001039,0.01692,-0.000383,0.007857,-0.003627,-0.003945,0,0,0.107452,1,1
0,1,59,4.592684,-0.002565,0.00064,-0.000231,1e-06,8e-06,0,0.001153,-3e-05,-0.014773,-0.001435,0.002518,-0.001307,0.011311,-0.001162,0.004846,-0.0032,-0.002803,0,0,0.085003,1,1
0,1,60,4.643858,-0.011913,0.003228,-0.000444,2e-06,6e-06,0,0.002861,-9.6e-05,-0.018444,-0.003444,0.004654,-0.001431,0.00645,-0.002723,-0.005695,-0.000562,0.003895,0,0,0.103078,1,1
0,2,0,11.337,0.108,-0.011,-0.01,9.4e-05,0.001,-0.00011,0.03,0.00019,-0.059,-0.022,-0.078,-0.062,0.314,-0.106,-0.00038,0.005,-0.001,-0.478,0,0,0,0
0,2,1,11.343183545,0.113843697,-0.011708641,-0.009881142,9.37e-05,0.001017907,-1.7e-08,0.034188203,1.22e-05,-0.051819332,-0.017667247,-0.080811668,-0.058061997,0.315857866,-0.107833681,-0.007564262,0.007707708,0.00401868,0,0,0.999203115,0,0
0,2,2,11.488069623,0.084068803,-0.004423864,-0.009828743,9.2052e-05,0.001036338,-2.2e-08,0.037487501,-0.000166913,-0.064136632,-0.021571056,-0.078974692,-0.062150017,0.329934651,-0.109387679,-0.015873157,0.008225458,0.001650257,0,0,0.997162829,1,1
0,2,3,11.840205535,0.081579125,-0.005553793,-0.00864148,8.0084e-05,0.001057334,-2.4e-08,0.044975798,-0.00037655,-0.071985375,-0.000363039,-0.074246975,-0.054403453,0.359827945,-0.107252614,-0.067201028,0.006271826,0.014985618,0,0,0.993603544,1,1
0,2,4,11.829209719,0.175151815,-0.031303988,-0.007807235,7.4939e-05,0.001070387,-2.6e-08,0.050398285,-0.000515263,-0.077877374,0.013803558,-0.063993608,-0.045614717,0.358099283,-0.111125131,-0.102104847,0.007228621,0.044399621,0,0,0.990639347,1,1
0,2,5,11.96613298,0.220365712,-0.041383179,-0.008035876,7.7716e-05,0.001046735,-1.6e-08,0.053681839,-0.000592703,-0.078863707,0.018136884,-0.063597199,-0.06274358,0.372735627,-0.111976763,-0.110898662,0.00527007,0.040520661,0,0,0.988620066,1,1
0,2,6,12.211712889,0.108766213,-0.013388663,-0.008105091,7.55e-05,0.001045982,-8e-09,0.059986658,-0.000743671,-0.084336648,0.018075544,-0.065914846,-0.05743351,0.394498199,-0.11418333,-0.114886097,0.000693081,0.035738321,0,0,0.991063093,1,1
0,2,7,12.171438996,0.121239529,-0.013659831,-0.008210647,7.6893e-05,0.001022119,1e-09,0.060763154,-0.000777487,-0.085268443,0.007566803,-0.064237162,-0.054681662,0.391490717,-0.108247287,-0.121201504,0.001478702,0.043660427,0,0,0.995750995,1,1
0,2,8,12.30769851,0.176307035,-0.031058186,-0.008794487,8.0963e-05,0.001024531,2e-09,0.064056892,-0.000867431,-0.089896509,-0.00421648,-0.064180284,-0.059486259,0.396241562,-0.105022187,-0.147719523,0.003364343,0.051917648,0,0,0.99715732,1,1
0,2,9,12.376958759,0.176022852,-0.030694192,-0.008620191,7.9621e-05,0.000995172,8e-09,0.064279662,-0.000862971,-0.098016596,0.002587672,-0.055799039,-0.05560835,0.399508623,-0.107130289,-0.142134385,0.001564146,0.044190187,0,0,0.997689757,1,1
0,2,10,12.565383351,0.1575233,-0.025041212,-0.007945564,7.46e-05,0.000987063,7e-09,0.068517825,-0.001005635,-0.093493994,0.009010632,-0.056655419,-0.056785193,0.395819035,-0.11136612,-0.152857195,-0.001268661,0.041397917,0,0,0.997666237,1,1
0,2,11,12.617253652,0.165571402,-0.026880187,-0.007746876,7.434e-05,0.000967189,7e-09,0.072887592,-0.00127686,-0.095856398,0.014489828,-0.055395909,-0.06022631,0.400243985,-0.110529128,-0.164890888,-0.002582247,0.049728066,0,0,0.99786146,1,1
0,2,12,12.655433688,0.156095775,-0.02421273,-0.007600019,7.1858e-05,0.000936885,1.1e-08,0.072595125,-0.001257305,-0.09510718,0.017865492,-0.049661775,-0.064663846,0.403524505,-0.108275337,-0.173853447,-0.001008417,0.056357542,0,0,0.998194637,1,1
0,2,13,12.802170657,0.158183989,-0.024408369,-0.0080475,7.3967e-05,0.000922341,1.2e-08,0.073312181,-0.001270082,-0.095371504,0.004192942,-0.050210842,-0.069269538,0.40707258,-0.108703216,-0.184481574,-0.001233044,0.056258556,0,0,0.997926005,1,1
0,2,14,12.984210655,0.159574886,-0.02577692,-0.007768674,7.1158e-05,0.000916304,7e-09,0.074956482,-0.001332628,-0.096426114,0.008563073,-0.047975363,-0.07297707,0.409147712,-0.108844509,-0.202311359,-0.002218924,0.057225623,0,0,0.997934399,1,1
0,2,15,13.114203199,0.152591141,-0.023288448,-0.007651939,6.8599e-05,0.000893658,8e-09,0.077265493,-0.001375864,-0.096464452,0.01087772,-0.040553374,-0.070954298,0.406069032,-0.109892178,-0.213970283,-0.002019399,0.059165782,0,0,0.998091232,1,1
0,2,16,13.157639317,0.144225731,-0.020217879,-0.008182995,7.2606e-05,0.000889478,4e-09,0.078089679,-0.001391098,-0.100543584,-0.002891661,-0.041001887,-0.0657792,0.409992377,-0.11205536,-0.21822942,-0.000657521,0.063536131,0,0,0.998066925,1,1
0,2,17,13.199575337,0.153029678,-0.022438871,-0.008259481,7.1765e-05,0.000889037,0,0.0794161,-0.001432698,-0.10526392,-0.008627758,-0.041765508,-0.065809831,0.419462814,-0.109505852,-0.221414888,-0.001024058,0.061547767,0,0,0.99805177,1,1
0,2,18,13.300955781,0.137463326,-0.019487045,-0.008330896,7.0026e-05,0.000877302,2e-09,0.081207223,-0.001469828,-0.099397143,-0.011326,-0.035991006,-0.06996351,0.426323886,-0.108902037,-0.219501683,-0.004485282,0.054901233,0,0,0.997431135,1,1
0,2,19,13.411178301,0.123770837,-0.016848596,-0.008636195,7.1436e-05,0.000892174,-5e-09,0.084146477,-0.001535145,-0.097942923,-0.013848617,-0.037141298,-0.073842332,0.427526012,-0.111043724,-0.226797468,-0.00657504,0.056287089,0,0,0.997178858,1,1
0,2,20,13.517714475,0.13571731,-0.019501968,-0.008785608,7.159e-05,0.000903949,-8e-09,0.089885151,-0.001971877,-0.103655688,-0.022155872,-0.041557292,-0.077992823,0.431618221,-0.1124359,-0.231964959,-0.010020625,0.053567387,0,0,0.997047616,1,1
0,2,21,13.611658921,0.16322128,-0.024364472,-0.009090146,7.3627e-05,0.000888765,-6e-09,0.0853055,-0.001681686,-0.107332308,-0.026130913,-0.038524966,-0.08013227,0.435128142,-0.115376913,-0.233800172,-0.013429227,0.051230218,0,0,0.996175144,1,1
0,2,22,13.632697973,0.182606923,-0.027891417,-0.009624328,7.8062e-05,0.000871738,-2e-09,0.086441521,-0.001713068,-0.110094428,-0.03864031,-0.029230528,-0.072041506,0.43125172,-0.119104647,-0.242464211,-0.014528115,0.063773488,0,0,0.995570228,1,1
0,2,23,13.75836127,0.169225423,-0.025251609,-0.009163998,7.3071e-05,0.000857366,1e-09,0.093425702,-0.001899669,-0.110923994,-0.04443906,-0.032579279,-0.067399748,0.440006626,-0.116995841,-0.266268373,-0.010684235,0.073241829,0,0,0.9954651,1,1
0,2,24,13.863538233,0.15931065,-0.023103877,-0.009263861,7.0432e-05,0.000843245,3e-09,0.095152613,-0.001934166,-0.112546732,-0.056771254,-0.038046363,-0.063132971,0.443103522,-0.119627488,-0.280070525,-0.010912346,0.083824652,0,0,0.996240541,1,1
0,2,25,13.851072902,0.159130985,-0.02343228,-0.008963569,6.7258e-05,0.000825112,7e-09,0.095467406,-0.001927185,-0.120398877,-0.053422562,-0.035147324,-0.066854884,0.449777399,-0.117913618,-0.275968837,-0.011587913,0.081353238,0,0,0.99662872,1,1
0,2,26,13.997147077,0.156531016,-0.022475121,-0.008868816,6.7349e-05,0.000833994,0,0.096753394,-0.001962024,-0.128141431,-0.044707588,-0.024400088,-0.068314126,0.448067015,-0.118539389,-0.289047278,-0.011829387,0.079548748,0,0,0.997166774,1,1
0,2,27,14.019062616,0.159130686,-0.023733865,-0.009056503,6.8012e-05,0.000812491,4e-09,0.098483965,-0.00201201,-0.137476358,-0.044438489,-0.020213206,-0.063709261,0.455400126,-0.115251337,-0.296931262,-0.011867867,0.085782561,0,0,0.997391204,1,1
0,2,28,13.971805427,0.167827274,-0.025316686,-0.008514553,6.2948e-05,0.000802133,6e-09,0.100364382,-0.002087066,-0.138670887,-0.044820086,-0.024482292,-0.065297163,0.456425421,-0.114158543,-0.294984856,-0.010175835,0.086249221,0,0,0.997484554,1,1
0,2,29,14.066444263,0.177871478,-0.026486571,-0.008090609,5.9855e-05,0.0007886,3e-09,0.102673846,-0.00214575,-0.148755984,-0.044911991,-0.021330103,-0.063067971,0.457749432,-0.115325101,-0.297048757,-0.010361982,0.079224552,0,0,0.997625989,1,1
0,2,30,14.050098875,0.183735504,-0.028124617,-0.008404671,6.0764e-05,0.000763456,8e-09,0.10272871,-0.00213097,-0.153878115,-0.055561769,-0.018807677,-0.060279885,0.462922835,-0.115899112,-0.297424417,-0.012284843,0.08710366,0,0,0.997497334,1,1
0,2,31,14.120336295,0.183649364,-0.027285911,-0.008217719,5.7471e-05,0.000759373,6e-09,0.10287254,-0.002131354,-0.151376267,-0.06437021,-0.020389121,-0.059204672,0.462396362,-0.117791473,-0.300464838,-0.014049271,0.087148408,0,0,0.997600384,1,1
0,2,32,14.292124555,0.183223713,-0.027436074,-0.007737854,5.3249e-05,0.000717318,1.4e-08,0.108923671,-0.002380296,-0.160742801,-0.05655115,-0.02499232,-0.066409352,0.470047869,-0.115868111,-0.316204326,-0.013279561,0.086050018,0,0,0.997143823,1,1
0,2,33,14.368389618,0.194038232,-0.030166409,-0.007591326,5.1853e-05,0.000680002,1.9e-08,0.107787003,-0.002326107,-0.175525335,-0.047757003,-0.028195615,-0.06739502,0.486665762,-0.113328374,-0.32573938,-0.013863697,0.088771793,0,0,0.996472798,1,1
0,2,34,14.426721259,0.201331221,-0.031932911,-0.008153224,5.5712e-05,0.00067154,1.2e-08,0.109606357,-0.002382506,-0.17851655,-0.056033072,-0.021966982,-0.065048016,0.474641389,-0.116805512,-0.321013097,-0.017005061,0.085274373,0,0,0.997006521,1,1
0,2,35,14.441070097,0.204988135,-0.032841285,-0.007908973,5.2673e-05,0.00061902,2.1e-08,0.112206442,-0.002487202,-0.174767752,-0.060445157,-0.022573045,-0.057962825,0.482494034,-0.11727581,-0.327907176,-0.015159908,0.093578696,0,0,0.996968973,1,1
0,2,36,14.458084239,0.199183993,-0.031003882,-0.00786695,5.2778e-05,0.000640176,6e-09,0.112005832,-0.002449844,-0.197463932,-0.060035462,-0.023590497,-0.063384557,0.484236068,-0.11619352,-0.32968881,-0.017167264,0.093518505,0,0,0.995343502,1,1
0,2,37,14.516249646,0.218733348,-0.034666824,-0.007609347,4.9983e-05,0.00061127,5e-09,0.114109696,-0.002503387,-0.188514334,-0.063994647,-0.019986758,-0.06340391,0.486152334,-0.119415443,-0.339992248,-0.017224679,0.101614096,0,0,0.997153825,1,1
0,2,38,14.608764548,0.21997967,-0.034877578,-0.007510996,4.9466e-05,0.000598479,6e-09,0.115882757,-0.002563115,-0.199984611,-0.064514809,-0.016889614,-0.058571956,0.483114456,-0.123774623,-0.353200235,-0.016727242,0.109679973,0,0,0.996988756,1,1
0,2,39,14.678130397,0.218789734,-0.035289128,-0.007642733,4.9516e-05,0.000597555,3e-09,0.117838893,-0.00261784,-0.223550168,-0.068604885,-0.015898182,-0.062702306,0.491915953,-0.120568491,-0.360412091,-0.016997693,0.109530859,0,0,0.996353971,1,1
0,2,40,14.605913697,0.216862256,-0.034750829,-0.007882836,5.0289e-05,0.000580723,5e-09,0.117538815,-0.00260178,-0.231011972,-0.069587709,-0.019833797,-0.059215453,0.500701389,-0.122517814,-0.346659273,-0.016293383,0.106824631,0,0,0.996145734,1,1
0,2,41,14.57409054,0.224873698,-0.037123301,-0.007214938,4.5426e-05,0.000591482,1e-09,0.118712273,-0.002705721,-0.239768375,-0.065853001,-0.014600892,-0.048657623,0.500314616,-0.124060856,-0.351661226,-0.016589707,0.112563698,0,0,0.996197433,1,1
0,2,42,14.719553942,0.229267397,-0.037439805,-0.006394976,4.0644e-05,0.000565982,6e-09,0.131888965,-0.003889106,-0.239039589,-0.058221372,-0.01802023,-0.052815989,0.510497271,-0.124665047,-0.37416762,-0.017580229,0.120063848,0,0,0.996627496,1,1
0,2,43,14.912127942,0.21829123,-0.035882798,-0.006788116,4.2383e-05,0.000549756,8e-09,0.138683601,-0.003951945,-0.240660314,-0.059778035,-0.010316339,-0.053179478,0.501890218,-0.127769735,-0.381751951,-0.0189332,0.115734531,0,0,0.995483619,1,1
0,2,44,14.971451741,0.225564526,-0.036965805,-0.006960783,4.2183e-05,0.000548319,5e-09,0.139984268,-0.003976529,-0.237629414,-0.065715043,-0.005902854,-0.044852629,0.507308621,-0.127188068,-0.386841841,-0.019872929,0.115485471,0,0,0.99506466,1,1
0,2,45,15.088788234,0.224695837,-0.036632473,-0.007250053,4.3202e-05,0.000557124,-1e-09,0.142874062,-0.00404666,-0.245039901,-0.076047622,-0.00745136,-0.05100077,0.514043663,-0.128609347,-0.397687926,-0.02022266,0.117317798,0,0,0.996699922,1,1
0,2,46,15.087117866,0.212941351,-0.034291918,-0.006846281,4.0422e-05,0.000563987,-4e-09,0.143253137,-0.004070605,-0.245934407,-0.071991814,-0.001389525,-0.052243569,0.513495237,-0.128527791,-0.394578496,-0.020914484,0.114157618,0,0,0.996428863,1,1
0,2,47,14.978363744,0.216694252,-0.032779522,-0.005795871,3.4362e-05,0.000571899,-6e-09,0.145473636,-0.004141814,-0.257687745,-0.059465622,-0.003983298,-0.052964705,0.525270127,-0.124532995,-0.397346419,-0.021669022,0.12019658,0,0,0.995263478,1,1
0,2,48,15.137283339,0.215515167,-0.031820764,-0.005811495,3.3286e-05,0.00055916,-1e-09,0.158976457,-0.005242022,-0.278503803,-0.063918682,0.003599741,-0.0500778,0.527947356,-0.125505206,-0.410089037,-0.021241743,0.118385497,0,0,0.994630446,1,1
